stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code
d99ebf3a-78fa-4af2-97ff-ffb38006b7b5,Giulianova - Mosciano Sant'Angelo,42.713356,13.908597,GMA,,,,,,,Europe/Rome,
97408152-5e99-4374-9c1e-9bd3ffab223a,Givors (South Lyon),45.591055,4.771928,GIV,,,,,,,Europe/Paris,
9b6a36b5-3ecb-11ea-8017-02437075395e,"Giżycko, ul. Kolejowa nr 04",54.032024,21.776934,GIZ,,,,,,,Europe/Warsaw,
9b6a7745-3ecb-11ea-8017-02437075395e,Glasgow (Buchanan Bus Station),55.865274,-4.250601,GAS,,,,,,,Europe/London,
b71ce042-3342-4970-a00b-d311ffbb0b7f,Glavina Donja,43.443805,17.196951,WGD,,,,,,,Europe/Zagreb,
55bd2ce7-265f-433e-a9ed-ec1789f5f3ed,"Gliwice, Centrum Przesiadkowe",50.302802,18.676778,GCP,,,,,,,Europe/Warsaw,
cb8de308-2075-405e-9421-ffd764e57fb9,"Gniezno, Parking, ul. Łaskiego",52.538121,17.589126,GPT,,,,,,,Europe/Warsaw,
b2f43bc4-f424-4433-a3e6-856dd5f09e86,Golden Sands,43.275192,28.03791,GDS,,,,,,,Europe/Sofia,
9b6858e8-3ecb-11ea-8017-02437075395e,"Goleniów, Dworzec PKS nr 18",53.560418,14.839246,GOW,,,,,,,Europe/Warsaw,
dcc4f2f2-9603-11e6-9066-549f350fcb0c,Gornja Vrba,45.174886,18.064463,QGV,,,,,,,Europe/Zagreb,
8e1ddb48-c0a0-44bf-aee3-e8da1a11ee22,Gornji Kneginec,46.25437,16.370522,GKN,,,,,,,Europe/Zagreb,
8f6a2557-011a-4092-b411-9f84a8bb2c6a,"Gorzów Wielkopolski, dworzec autobusowy",52.728477,15.227842,GOR,,,,,,,Europe/Warsaw,
dcc4b633-9603-11e6-9066-549f350fcb0c,Gospić,44.548309,15.368141,QGO,,,,,,,Europe/Zagreb,
71d87f69-454f-4400-a096-1b8f847b35b2,Gotha (FlixTrain),50.939073,10.712543,UGO,,,,,,,Europe/Berlin,
dcc300fc-9603-11e6-9066-549f350fcb0c,Gothenburg (Nils Ericson Terminalen),57.710421,11.971896,GOE,,,,,,,Europe/Stockholm,
dcbfdb6f-9603-11e6-9066-549f350fcb0c,Graal-Müritz,54.249142,12.245504,GRA,,,,,,,Europe/Berlin,
0d3d8096-1ecf-4950-87ed-d2df748bf7bd,Gradac,43.104658,17.349058,YGR,,,,,,,Europe/Zagreb,
1174312d-2a84-4904-af7a-dd2a916f977a,Gradište 1 aut. stajalište,45.143206,18.705202,ZS1,,,,,,,Europe/Zagreb,
cdf5aee6-9a78-468c-84c7-8d395c6ac70f,Granada (Bus Station),37.200138,-3.613957,GND,,,,,,,Europe/Madrid,
dcc5bceb-9603-11e6-9066-549f350fcb0c,Gravina in Puglia,40.827255,16.421845,GRP,,,,,,,Europe/Rome,
8b76dea4-11c1-45fe-9a62-e365917ae24d,Graz P&R Webling,47.036483,15.409932,GRW,,,,,,,Europe/Vienna,
78fcd87c-de55-430d-a036-3aece86138ba,Grebaštica aut. stajalište,43.636633,15.965868,QGG,,,,,,,Europe/Zagreb,
dcbbfa60-9603-11e6-9066-549f350fcb0c,Greifswald central bus station,54.093568,13.369863,HGW,,,,,,,Europe/Berlin,
dcc0fda5-9603-11e6-9066-549f350fcb0c,Grenoble (Central Bus Station),45.192828,5.713938,GBL,,,,,,,Europe/Paris,
1cc54676-8da8-42e3-bdad-af593db37b5f,Grimstad (Øygårdsdalen),58.340645,8.570336,GRIM,,,,,,,Europe/Oslo,
4bea9bd8-d3c8-4068-836e-4fbe0a70613a,Grindsted Rutebilstation,55.759491,8.931358,GSD,,,,,,,Europe/Copenhagen,
44117041-0cf6-4976-8e6d-97c9e94ca8e0,"Grodzisk Wielkopolski, ul. Kolejowa",52.229678,16.364045,GGW,,,,,,,Europe/Warsaw,
dcbc6d4a-9603-11e6-9066-549f350fcb0c,Groningen central station,53.211648,6.566523,GRO,,,,,,,Europe/Amsterdam,
eb364201-0390-4d77-92cb-4cb78c0fd9e2,Grottaglie,40.529089,17.440847,GRT,,,,,,,Europe/Rome,
dcc58ac0-9603-11e6-9066-549f350fcb0c,Grottaminarda,41.069023,15.059945,GTM,,,,,,,Europe/Rome,
591d3e86-df8b-4939-8128-7d8e8da86a47,Grottammare,42.990341,13.867964,GMM,,,,,,,Europe/Rome,
4ea7d941-be51-4060-aab7-dcd7a59e7d33,Grubine,43.430041,17.164042,WGR,,,,,,,Europe/Zagreb,
92333f38-3f59-4bd3-80d7-08aed24e877e,"Grudziądz, Dworzec Kolejowy 03",53.48262,18.76171,GDK,,,,,,,Europe/Warsaw,
4df02adc-6183-4334-a256-83200122e45c,Grums,59.352202,13.112779,GUS,,,,,,,Europe/Stockholm,
9b6bb387-3ecb-11ea-8017-02437075395e,Grzybowo ul. Kołobrzeska przy Szkolnej,54.159117,15.491733,GRY,,,,,,,Europe/Warsaw,
aa491be6-5901-4d50-8d64-438110de13f0,Gränna,58.0024,14.451865,GGG,,,,,,,Europe/Stockholm,
62f1480b-66e6-43b5-86ce-f6a9b6caf57c,Guarda (Bus Station),40.534596,-7.26317,GUA,,,,,,,Europe/Lisbon,
ef7edb03-a53a-40c0-9dbd-33037d72d886,Guardia Piemontese (area servizio Q8),39.467883,15.975153,GPM,,,,,,,Europe/Rome,
9b6a63ad-3ecb-11ea-8017-02437075395e,"Gubin, Dworzec Autobusowy",51.950012,14.72602,GBN,,,,,,,Europe/Warsaw,
f55312c1-7fe4-4ae8-a685-05652b8b1a8d,Guimaraes (Bus Station),41.441034,-8.303229,GMR,,,,,,,Europe/Lisbon,
8bfc09f8-2f77-4a23-b537-de247eb90a83,Gundinci 1 aut. stajalište,45.150107,18.49182,QG1,,,,,,,Europe/Zagreb,
1600bbf2-fef6-4982-ae0d-010ea0d2df56,Gura Humorului (Autogara Daily Motors),47.552073,25.88388,GHU,,,,,,,Europe/Bucharest,
dcbcfef4-9603-11e6-9066-549f350fcb0c,Győr bus station,47.681389,17.636528,GYO,,,,,,,Europe/Budapest,
dcbc0545-9603-11e6-9066-549f350fcb0c,Göhren (Rügen),54.345715,13.738117,GOH,,,,,,,Europe/Berlin,
dcc09d56-9603-11e6-9066-549f350fcb0c,Görlitz (bus station),51.148253,14.976764,GR,,,,,,,Europe/Berlin,
dcbae97c-9603-11e6-9066-549f350fcb0c,Göttingen central bus station,51.534945,9.926184,GTT,,,,,,,Europe/Berlin,
94d2176a-4d6a-4845-ba6a-f4b97f008ed8,Gütersloh Central Station (FlixTrain),51.906994,8.384737,EGLO,,,,,,,Europe/Berlin,
9fc53320-0d1d-42c4-9e37-6cf8f779b349,Găești (CEC bank),44.719319,25.324671,GAE,,,,,,,Europe/Bucharest,
09400208-d6a0-4e26-9122-423960e1d00a,Haderslev Busstation,55.252755,9.489645,HAV,,,,,,,Europe/Copenhagen,
9fdfaf67-9a33-4b1a-96b2-163b0df79c57,Haga Norra (towards Arlanda),59.362546,18.02611,HNN,,,,,,,Europe/Stockholm,
14ecd707-256b-4b26-8e89-290998442a2b,Haga Södra,59.353855,18.037221,HSD,,,,,,,Europe/Stockholm,
4f780e00-0cf8-48cc-b9df-4d5322715f75,Hagondange,49.253941,6.167932,HGE,,,,,,,Europe/Paris,
7bc5d786-569b-4f30-9173-a964d0a3bb83,Halblech (center),47.631087,10.820801,HBL,,,,,,,Europe/Berlin,
dcbb27d4-9603-11e6-9066-549f350fcb0c,Halle (Saale) central bus station,51.477534,11.984321,HAL,,,,,,,Europe/Berlin,
dcc39041-9603-11e6-9066-549f350fcb0c,Halmstad (Resecentrum) Flixbus Stop,56.670016,12.865489,HMS,,,,,,,Europe/Stockholm,
dcbada9a-9603-11e6-9066-549f350fcb0c,Hamburg central bus station,53.551767,10.011657,HH,,,,,,,Europe/Berlin,
bfed86f1-7013-4584-b698-93580cd9e222,Hamm (Westf) Central Station (FlixTrain),51.67829,7.808612,EHM,,,,,,,Europe/Berlin,
95f592e5-e4bc-4843-97ed-17a9001b030f,Hanau Central Station (FlixTrain),50.121508,8.929718,FH N,,,,,,,Europe/Berlin,
571ccc44-c964-4d48-bed2-992214dfa35d,Handlová (centrum),48.727982,18.759976,H1C,,,,,,,Europe/Bratislava,
dcbb2109-9603-11e6-9066-549f350fcb0c,Hanover central bus station,52.378922,9.740987,H,,,,,,,Europe/Berlin,
4bdc726e-ba7b-457d-bb07-83ec24dc9455,Harrachov (Sklárna),50.780672,15.419735,H1S,,,,,,,Europe/Prague,
017f7dd6-9b2e-4439-8e8f-b03afad6e999,Harthill Services (Eastbound),55.863826,-3.758275,HHSS,,,,,,,Europe/London,
9b6a414e-3ecb-11ea-8017-02437075395e,Haskovo,41.933052,25.561396,HSK,,,,,,,Europe/Sofia,
dcc531f9-9603-11e6-9066-549f350fcb0c,Hasselt Station,50.931727,5.326435,HAS,,,,,,,Europe/Brussels,
dcbac076-9603-11e6-9066-549f350fcb0c,Heidelberg central train station,49.406053,8.673417,HD,,,,,,,Europe/Berlin,
dcbf6e33-9603-11e6-9066-549f350fcb0c,Heilbronn central train station,49.141512,9.206945,HN,,,,,,,Europe/Berlin,
dcc5fcea-9603-11e6-9066-549f350fcb0c,Heiligenhafen (Wilhelmsplatz),54.371944,10.986181,HEH,,,,,,,Europe/Berlin,
a5b2891c-4efc-45d1-afe5-e6bc5d28922c,"Helleland (Skjerpeveien) Eigersund, Rogaland",58.526768,6.126325,EGER,,,,,,,Europe/Oslo,
dcc39148-9603-11e6-9066-549f350fcb0c,Helsingborg,56.042698,12.695847,HSB,,,,,,,Europe/Stockholm,
9b6b38dd-3ecb-11ea-8017-02437075395e,Helsinki Bus Station (Kamppi),60.169405,24.933535,HKK,,,,,,,Europe/Helsinki,
9b6b1ee3-3ecb-11ea-8017-02437075395e,Hendaye,43.351134,-1.783269,HDY,,,,,,,Europe/Paris,
15414b1c-a955-4ce4-9b45-2df7e10e941e,Herford (FlixTrain),52.119295,8.664089,EHFD,,,,,,,Europe/Berlin,
dcbf94ff-9603-11e6-9066-549f350fcb0c,Heringsdorf station (Usedom),53.949396,14.169608,HGD,,,,,,,Europe/Berlin,
dcbc14a0-9603-11e6-9066-549f350fcb0c,Herne central bus station,51.544482,7.218346,HER,,,,,,,Europe/Berlin,
683b248f-8da1-4d89-9deb-746c7455f448,Herning FlixBus stop,56.131728,8.978066,HNG,,,,,,,Europe/Copenhagen,
dcbaeb7e-9603-11e6-9066-549f350fcb0c,Hildesheim central bus station,52.159141,9.950779,HI,,,,,,,Europe/Berlin,
dcbc9ef1-9603-11e6-9066-549f350fcb0c,Himmelkron (service area),50.05431,11.62295,HIM,,,,,,,Europe/Berlin,
dcbc0833-9603-11e6-9066-549f350fcb0c,Hof central train station,50.308409,11.924688,HO,,,,,,,Europe/Berlin,
037c4c20-63b7-4211-82c4-4be690f2e54c,Holstebro Trafikterminal,56.364364,8.620707,HLS,,,,,,,Europe/Copenhagen,
dcbb844d-9603-11e6-9066-549f350fcb0c,Homburg (Saar) central train station,49.327597,7.33821,HOM,,,,,,,Europe/Berlin,
6485b212-0b5a-4738-898f-88362250972e,Honfleur (Central Bus Station),49.418804,0.238384,HON,,,,,,,Europe/Paris,
39e7e424-36ad-4c23-a6b9-26691d093c8e,Horsens Trafikterminal,55.862028,9.836924,HRS,,,,,,,Europe/Copenhagen,
bb6105f8-0f85-46ba-a31f-3628dc616551,Hradec Králové (Terminal),50.216934,15.812995,HRK,,,,,,,Europe/Prague,
30bc1f5d-c1b2-4acc-a0f7-1fe1dba5fd03,Hreljin,45.285799,14.591865,YHR,,,,,,,Europe/Zagreb,
9b6a6366-3ecb-11ea-8017-02437075395e,"Hrubieszów, Piłsudskiego, Stokrotka",50.803584,23.899246,HRU,,,,,,,Europe/Warsaw,
f701e77d-923e-4069-8aa8-b82b99a85846,Huedin,46.863765,23.029964,HDN,,,,,,,Europe/Bucharest,
8cf137d5-fc8c-4bfc-9c23-6a22d0d7069f,Huelva (Bus Station),37.257426,-6.956984,HUA,,,,,,,Europe/Madrid,
b3be5a45-1d87-4146-b776-caff0a080d15,"Humniska, Środek",49.6803,22.044862,HMN,,,,,,,Europe/Warsaw,
67e9fac4-7ccf-4f67-a5d1-5f633dd84a12,Hunedoara,45.758038,22.909119,HUN,,,,,,,Europe/Bucharest,
dcc14409-9603-11e6-9066-549f350fcb0c,Hyères,43.116885,6.1339,HYE,,,,,,,Europe/Paris,
04ea607e-4d6f-4ad4-a8ac-849623b776fb,Håneskrysset E18,58.165641,8.090559,HONE,,,,,,,Europe/Oslo,
4626d5e3-8ee0-42d9-9739-082fa58f6b90,Iași (Vest bus station),47.173745,27.554224,IASI,,,,,,,Europe/Bucharest,
5116975b-42bc-4dee-84b7-ebe5b725ff3a,Iernut (statie bus),46.450732,24.235291,IER,,,,,,,Europe/Bucharest,
4c777cf7-b611-4839-8556-e2b88790373f,Igea Marina (bus stop 40),44.133729,12.483143,IMO,,,,,,,Europe/Rome,
fedb5723-1a8c-4d09-9341-4e49f30106fc,Igrane,43.199,17.1391,YIG,,,,,,,Europe/Zagreb,
dcc054d6-9603-11e6-9066-549f350fcb0c,Ilmenau (bus station),50.686033,10.922204,ILM,,,,,,,Europe/Berlin,
9b3a5b38-8aa4-47a9-ac44-b045508712e4,"Ilowa (Iłowa), Orlen restauracja Rivista",51.52385,15.215358,ILA,,,,,,,Europe/Warsaw,
dcc41f5e-9603-11e6-9066-549f350fcb0c,Imotski Autobusni kolodvor,43.445886,17.221169,QIM,,,,,,,Europe/Zagreb,
e92873f1-a105-4b73-b0fa-cb34a042c441,Imperia,43.890415,8.039467,IMP,,,,,,,Europe/Rome,
9b6ba629-3ecb-11ea-8017-02437075395e,Industrial Park Hohenlohe / Kochertalbahn,49.205785,9.682048,KUE,,,,,,,Europe/Berlin,
dcbc91b1-9603-11e6-9066-549f350fcb0c,Ingolstadt (Nordbahnhof),48.772328,11.432825,IN,,,,,,,Europe/Berlin,
dcbcb402-9603-11e6-9066-549f350fcb0c,Innsbruck Südbahnstraße,47.258351,11.39982,INN,,,,,,,Europe/Vienna,
1f2b61e4-9e6c-4a01-8f3b-c99833f1944c,"Inowrocław, Laubitza",52.799743,18.262939,INW,,,,,,,Europe/Warsaw,
9b6c1ded-3ecb-11ea-8017-02437075395e,Interlaken Station East,46.690472,7.870361,I-E,,,,,,,Europe/Zurich,
7695f95d-cc3c-4a16-af45-d382859f4f6f,International Interconnection Hub,42.077505,-4.210196,SRX,,,,,,,Europe/Madrid,
7c34dfd8-1c2e-4caa-829f-ebae7b815ca1,Inverness (Bus Station),57.480797,-4.224986,INVE,,,,,,,Europe/London,
a01bfa7f-9e7e-4af8-b615-6ea8e4270928,Irun (Bus Station),43.339476,-1.80124,IRU,,,,,,,Europe/Madrid,
efd38601-e969-4fe6-9d30-52c5b02fbba4,Isernia,41.597532,14.235631,ISR,,,,,,,Europe/Rome,
dcbc5f82-9603-11e6-9066-549f350fcb0c,Isselburg Autohof,51.819003,6.44582,ISS,,,,,,,Europe/Berlin,
9674a98e-6915-4e77-b0de-d4790a0f454d,Ivanić Grad AS,45.707331,16.39651,ZGA,,,,,,,Europe/Zagreb,
9b6a644b-3ecb-11ea-8017-02437075395e,Ivano-Frankivsk (Bus Station No.2),48.94395,24.690572,IVF,,,,,,,Europe/Kyiv,
9b6a8396-3ecb-11ea-8017-02437075395e,Izmir bus station,38.43075,27.213881,IZ1,,,,,,,Europe/Istanbul,
286f40e4-550a-409b-8ca6-eeeda2ecea4c,Jablonec nad Nisou (bus station),50.722748,15.174021,J1S,,,,,,,Europe/Prague,
bc3d6764-f7ac-4f54-a9c3-9df70d928e51,Jadranovo,45.232828,14.626495,YJA,,,,,,,Europe/Zagreb,
9b6a4031-3ecb-11ea-8017-02437075395e,Jaen,37.771241,-3.787139,JEN,,,,,,,Europe/Madrid,
d88f2739-f1ab-4894-b175-8df592e015c8,Jantar nr 22 i 53,54.331817,19.025904,JNT,,,,,,,Europe/Warsaw,
9b6a6126-3ecb-11ea-8017-02437075395e,"Janów Lubelski, Dworzec Autobusowy",50.706579,22.410094,XJL,,,,,,,Europe/Warsaw,
1dcf6c68-1278-45c2-8f58-82fdfc989578,"Jarosław, Dworzec Autobusowy",50.011359,22.676247,JDA,,,,,,,Europe/Warsaw,
9b6b209d-3ecb-11ea-8017-02437075395e,"Jastrowie, ul. Mickiewicza 36",53.418564,16.817292,JAS,,,,,,,Europe/Warsaw,
e2dbd74b-5c60-46d1-b446-13675dc60823,"Jastrzębia Góra, Pucka 08",54.830858,18.300646,JGD,,,,,,,Europe/Warsaw,
1df51b9a-686e-471b-9585-7cec351d2bc7,"Jastrzębie-Zdrój, Dworzec Główny ul. Sybiraków",49.955408,18.602411,JDG,,,,,,,Europe/Warsaw,
981b7311-702a-4c55-a66d-552892259287,"Jasło, Metzgera 22 i 81A",49.737626,21.469911,JSM,,,,,,,Europe/Warsaw,
f15213ee-2fce-47bc-bdeb-5288297267c5,"Jelenia Góra, 1-go Maja ""Dworzec Kolejowy"" 03",50.902462,15.75443,JEG,,,,,,,Europe/Warsaw,
9b6b085a-3ecb-11ea-8017-02437075395e,"Jelgava, Railway Station",56.640913,23.731936,JEA,,,,,,,Europe/Riga,
0afb53d0-cb5b-47f7-9869-9d107438a329,Jelšava (námestie),48.630222,20.235172,J1N,,,,,,,Europe/Bratislava,
dcbb590e-9603-11e6-9066-549f350fcb0c,Jena bus station (Paradies station),50.925717,11.587604,J,,,,,,,Europe/Berlin,
17d4064b-4d7c-4d4f-af6a-e7fddebd68b3,Jenbach station,47.387696,11.7781,JEB,,,,,,,Europe/Vienna,
495e7c26-0f7b-45de-a147-6e7eccad76f4,Jerez de la Frontera,36.679449,-6.126666,JER,,,,,,,Europe/Madrid,
a7e242f5-c024-499d-9d24-5837ea2f0d39,Jezera (Murter),43.789892,15.632318,JZR,,,,,,,Europe/Zagreb,
dcc272ee-9603-11e6-9066-549f350fcb0c,Jihlava (bus station),49.399515,15.581137,JIH,,,,,,,Europe/Prague,
f9b862d0-5f70-4e5d-9488-b41657232c3b,Jindřichův Hradec (bus station),49.154076,15.004813,JHR,,,,,,,Europe/Prague,
cdb3b67f-b5b8-45e4-a50f-d4445630ac58,Jirkov (bus station),50.498425,13.450141,J1V,,,,,,,Europe/Prague,
c40670ba-7a59-4507-851a-e27f5342644d,Jičín (bus station),50.434106,15.355318,JIC,,,,,,,Europe/Prague,
2f290738-4483-4356-b4a0-37db4911cc08,Järva Krog (towards Arlanda),59.378064,18.013536,JKN,,,,,,,Europe/Stockholm,
9b6b18d0-3ecb-11ea-8017-02437075395e,"Jõhvi, Bus Station",59.35787,27.417956,JOH,,,,,,,Europe/Tallinn,
dcc3929a-9603-11e6-9066-549f350fcb0c,Jönköping (ReseCentrum) Flixbus Stop,57.784265,14.164449,JON,,,,,,,Europe/Stockholm,
dcbb4a14-9603-11e6-9066-549f350fcb0c,Kaiserslautern central train station,49.436595,7.767545,KL,,,,,,,Europe/Berlin,
9b6b1899-3ecb-11ea-8017-02437075395e,"Kalisz Pomorski, Toruńska nr 7",53.300167,15.911467,KPM,,,,,,,Europe/Warsaw,
9b6a75ab-3ecb-11ea-8017-02437075395e,"Kalisz, Dworzec Autobusowy",51.743151,18.068372,KIZ,,,,,,,Europe/Warsaw,
126b2eb8-1fda-4ac3-960c-e93197279121,Kalmar Station,56.66159,16.359355,KLM,,,,,,,Europe/Stockholm,
9b6bd7e9-3ecb-11ea-8017-02437075395e,Kalush,49.012482,24.352525,KSH,,,,,,,Europe/Kyiv,
ee92bdc6-5d19-41a5-a668-553b23c5e97a,Kamenjak,43.464724,17.04972,WKN,,,,,,,Europe/Zagreb,
00308c11-2e6c-44e5-916f-f6286ebbb339,Kamenmost,43.429554,17.172177,WKM,,,,,,,Europe/Zagreb,
9b6acd19-3ecb-11ea-8017-02437075395e,"Kamienna Góra, Dworzec Autobusowy",50.784618,16.022722,KNG,,,,,,,Europe/Warsaw,
9b6a7307-3ecb-11ea-8017-02437075395e,Kamień Pomorski Dworzec Autobusowy,53.96595,14.772412,KKP,,,,,,,Europe/Warsaw,
